latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
42.21036,-73.85409,42.21036,-73.85409,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYGRE07407,,,,NY,Greene County,,Yes,42.21036,-73.85409,6240,,7407,24,5,2,on cinder block wall behind dumpster,,8.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
42.21034,-73.85379,42.21034,-73.85379,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYGRE07407,,,,NY,Greene County,,Yes,42.21036,-73.85409,6241,,7407,24,5,2,"seed/ mud line on window of ""Historic Catskill Point"" building",,9.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
42.21027,-73.85436,42.21027,-73.85436,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYGRE07407,,,,NY,Greene County,,Yes,42.21036,-73.85409,6242,,7407,24,5,3,"on ""Catskill Historical marker"" sign on ""Port of Call"" restaurant",,9.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
42.21043,-73.85438,42.21043,-73.85438,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYGRE07407,,,,NY,Greene County,,Yes,42.21036,-73.85409,6243,,7407,24,5,2,"on gate for ""Port of Call"" restaurant",,9.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
42.21046,-73.8543,42.21046,-73.8543,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYGRE07407,,,,NY,Greene County,,Yes,42.21036,-73.85409,6244,,7407,24,1,2,"on ""Port of Call"" restaurant door",,9.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.640762,-74.035637,40.640762,-74.035637,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07408,,,,NY,Kings County,,Yes,40.640762,-74.035637,6245,,7408,24,5,2,on inside door to shed,,11.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.716365,-73.924915,40.716365,-73.924915,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07409,,,,NY,Kings County,,Yes,40.716365,-73.924915,6246,,7409,24,1,2,on door of building,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.644537,-73.888147,40.644537,-73.888147,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07410,,,,NY,Kings County,,Yes,40.644537,-73.888147,6247,,7410,24,5,2,on garage door of house,,11,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.71887,-73.96524,40.71887,-73.96524,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07411,,,,NY,Kings County,,Yes,40.71887,-73.96524,6249,,7411,24,5,2,inside of office building,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.66879,-74.00956,40.66879,-74.00956,2012 Sandy,Stain line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07412,,,,NY,Kings County,,Yes,40.66879,-74.00956,6250,,7412,24,6,2,on metal door inside concrete building,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.66524,-74.012695,40.66524,-74.012695,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07413,,,,NY,Kings County,,Yes,40.66524,-74.012695,6254,,7413,24,5,2,on side of building,,11.3,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.675411,-73.990992,40.675411,-73.990992,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07414,,,,NY,Kings County,,Yes,40.676878,-73.989839,6255,,7414,24,6,1,on side of building,,9.8,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.667252,-74.000014,40.667252,-74.000014,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07415,,,,NY,Kings County,,Yes,40.667252,-74.000014,6256,,7415,24,2,3,on chain link fence,,11,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.661113,-74.005562,40.661113,-74.005562,2012 Sandy,Stain line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07416,,,,NY,Kings County,,Yes,40.661113,-74.005562,6257,,7416,24,6,3,in compost,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.655825,-74.016189,40.655825,-74.016189,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07417,,,,NY,Kings County,,Yes,40.655825,-74.016189,6258,,7417,24,5,3,on trailer,,11.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.61089,-74.03629,40.61089,-74.03629,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07418,,,,NY,Kings County,,Yes,40.61089,-74.03629,6259,,7418,24,2,4,,,12.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.59519,-74.00007,40.59519,-74.00007,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07419,,,,NY,Kings County,,Yes,40.59519,-74.00007,6260,,7419,24,5,1,on wall inside building,,11.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.58019,-73.99792,40.58019,-73.99792,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07420,,,,NY,Kings County,,Yes,40.58019,-73.99792,6261,,7420,24,2,2,around hill side,,11.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.589401,-73.926072,40.589401,-73.926072,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07421,,,,NY,Kings County,,Yes,40.589401,-73.926072,6262,,7421,24,5,1,on side of house,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.56704,-73.88283,40.56704,-73.88283,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07422,,,,NY,Kings County,,Yes,40.56704,-73.88283,6263,,7422,24,5,1,on inside of doorway,,11,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.60743,-73.89626,40.60743,-73.89626,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07423,,,,NY,Kings County,,Yes,40.60743,-73.89626,6264,,7423,24,5,2,on trailer,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.65948,-73.8637,40.65948,-73.8637,2012 Sandy,Mud,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07424,,,,NY,Kings County,,Yes,40.65948,-73.8637,6265,,7424,24,1,1,on inside of security hut,,10,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.63739,-73.74588,40.63739,-73.74588,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYKIN07425,,,,NY,Kings County,,Yes,40.63739,-73.74588,6266,,7425,24,5,2,on inside side of concrete wall,,10.6,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.610833,-73.715,40.610833,-73.715,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07426,,,,NY,Nassau County,,Yes,40.610833,-73.715,6267,,7426,24,2,3,on back lawn on house,,9.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.587052,-73.734675,40.587052,-73.734675,2012 Sandy,Mud,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07427,,,,NY,Nassau County,,Yes,40.587052,-73.734675,6268,,7427,24,1,1,inside the service entrance on inside wall at Ocean Blvd,,12.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.586188,-73.710984,40.586188,-73.710984,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07428,,,,NY,Nassau County,,Yes,40.586188,-73.710984,6269,,7428,24,1,2,inside maintenance shed to west of main entrance to Atlantic Beach Club on Beach St.,,10.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.589579,-73.612328,40.589579,-73.612328,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07429,,,,NY,Nassau County,,Yes,40.589579,-73.612328,6270,,7429,24,1,2,inside small room and under AC unit,,10.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.59228,-73.577121,40.59228,-73.577121,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07430,,,,NY,Nassau County,,Yes,40.59228,-73.577121,6271,,7430,24,5,3,on field manager shed by mower shelter,,9.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.60113,-73.50374,40.60113,-73.50374,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07431,,,,NY,Nassau County,,Yes,40.60113,-73.50374,6272,,7431,24,5,1,on inside of pump station door,,8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.58967,-73.55444,40.58967,-73.55444,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07432,,,,NY,Nassau County,,Yes,40.58967,-73.55444,6273,,7432,24,5,1,seed and mud line on inside of concession stand building,,8.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.6538,-73.4588,40.6538,-73.4588,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,RT-GNSS,NAD83,Marie Peppler,,NYNAS07433,SSS-NY-NAS-005WL,Priority 1 (network or time critical),"SWaTH, North Atlantic",NY,Nassau County,,No,40.652383,-73.458503,6274,,7433,24,5,1,on outside of shed,,7.9,2,,,,,,6,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.8759338,-73.53658745,40.8759338,-73.53658745,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07434,,,,NY,Nassau County,,Yes,40.8759338,-73.53658745,6276,,7434,24,5,2,inside of building,,10.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7952,-73.7532,40.7952,-73.7532,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07435,,,,NY,Nassau County,,Yes,40.7952,-73.7532,6277,,7435,24,2,2,in yard on Candy Lane,,10.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.81418,-73.76414,40.81418,-73.76414,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Static-GNSS,NAD83,Marie Peppler,,NYNAS07436,"Dock bulkhead at the United States Merchant Marine Academy, Kings Point, NY.",Priority 1 (network or time critical),"SWaTH, North Atlantic",NY,Nassau County,,No,40.813,-73.7655,6278,,7436,24,2,3,in yard on Steamboat Road,,10.8,2,,,,,,2,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.83382,-73.75518,40.83382,-73.75518,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07437,,,,NY,Nassau County,,Yes,40.83382,-73.75518,6279,,7437,24,2,3,in yard on Pool Road,,15.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.81764,-73.71872,40.81764,-73.71872,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07438,,,,NY,Nassau County,,Yes,40.81764,-73.71872,6280,,7438,24,2,3,in yard on Pheasant Run Road,,9.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.82108,-73.70426,40.82108,-73.70426,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07439,,,,NY,Nassau County,,Yes,40.82108,-73.70426,6281,,7439,24,5,2,inside garage,,10,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.83497,-73.7287,40.83497,-73.7287,2012 Sandy,Stain line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07440,,,,NY,Nassau County,,Yes,40.83497,-73.7287,6282,,7440,24,6,3,in yard,,10.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.82775,-73.65676,40.82775,-73.65676,2012 Sandy,Stain line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07441,,,,NY,Nassau County,,Yes,40.82775,-73.65676,6283,,7441,24,6,3,in recreation park,,10.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.8875,-73.5636111,40.8875,-73.5636111,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Static-GNSS,NAD83,Marie Peppler,,NYNAS07442,"Mill Neck Creek at Mill Neck, NY
SSS-NY-NAS-006WL",Priority 2 (secondary or full deployment),"North Atlantic, SWaTH",NY,Nassau County,,No,40.8875,-73.5636111,6284,,7442,24,5,1,"inside USGS gage house - 01303000 - Mill Neeck Creek at Mill Neck, NY",,10.2,2,,,,,,2,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.590756,-73.643275,40.590756,-73.643275,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07443,,,,NY,Nassau County,,Yes,40.590756,-73.643275,6286,,7443,24,6,1,on inside wall of house,,9.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.59328,-73.66889,40.59328,-73.66889,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07444,,,,NY,Nassau County,,Yes,40.59328,-73.66889,6287,,7444,24,6,1,on wall inside ice skating ring,,8.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.585012,-73.668421,40.585012,-73.668421,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07445,,,,NY,Nassau County,,Yes,40.585012,-73.668421,6288,,7445,24,6,1,on back of building,,11.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.584373,-73.686437,40.584373,-73.686437,2012 Sandy,Stain line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07446,,,,NY,Nassau County,,Yes,40.584373,-73.686437,6289,,7446,24,6,2,on front of building,,9.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.591853,-73.680873,40.591853,-73.680873,2012 Sandy,Stain line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07447,,,,NY,Nassau County,,Yes,40.591853,-73.680873,6290,,7447,24,6,2,on side of fence,,9.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.65905,-73.4268,40.65905,-73.4268,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07448,,,,NY,Nassau County,,Yes,40.65905,-73.4268,6291,,7448,24,5,1,on side of house,,7.5,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.66249,-73.44657,40.66249,-73.44657,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07449,,,,NY,Nassau County,,Yes,40.66249,-73.44657,6292,,7449,24,5,1,on inside wall of building,,7.7,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.65387,-73.46098,40.65387,-73.46098,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07450,,,,NY,Nassau County,,Yes,40.65387,-73.46098,6293,,7450,24,5,2,on side of house,,8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.66478,-73.47136,40.66478,-73.47136,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07451,,,,NY,Nassau County,,Yes,40.66478,-73.47136,6294,,7451,24,5,2,on side of fence,,8.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.65828,-73.49556,40.65828,-73.49556,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07452,,,,NY,Nassau County,,Yes,40.65828,-73.49556,6295,,7452,24,5,2,on fence post,,5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.65828,-73.50484,40.65828,-73.50484,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07453,,,,NY,Nassau County,,Yes,40.65828,-73.50484,6296,,7453,24,2,2,on grassy hill,,7.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.64879,-73.51624,40.64879,-73.51624,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07454,,,,NY,Nassau County,,Yes,40.64879,-73.51624,6297,,7454,24,5,2,on side of fence,,8.5,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.66016,-73.52912,40.66016,-73.52912,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07455,,,,NY,Nassau County,,Yes,40.66016,-73.52912,6298,,7455,24,5,1,on side of fence,,8.6,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.65054,-73.72746,40.65054,-73.72746,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07456,,,,NY,Nassau County,,Yes,40.65054,-73.72746,6299,,7456,24,5,1,on side of house,,8.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.62586,-73.74889,40.62586,-73.74889,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07457,,,,NY,Nassau County,,Yes,40.62586,-73.74889,6300,,7457,24,5,1,on front of house,,10.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.6171,-73.75665,40.6171,-73.75665,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07458,,,,NY,Nassau County,,Yes,40.6171,-73.75665,6301,,7458,24,5,1,on front of house,,10.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.60548,-73.73197,40.60548,-73.73197,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07459,,,,NY,Nassau County,,Yes,40.60548,-73.73197,6302,,7459,24,5,1,on side of house,,9.8,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.62015,-73.70643,40.62015,-73.70643,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07460,,,,NY,Nassau County,,Yes,40.62015,-73.70643,6303,,7460,24,5,1,on front of house,,10.1,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
